,COD_DEPTO,DEPTO,mean_value,std_value,ssp,period,model,crop
0,01,Atlántida,72.91346153846153,9.00545836287325,ssp245,2041_2070,ensemble,beans
0,06,Choluteca,51.93010752688172,18.2232410095368,ssp245,2041_2070,ensemble,beans
0,02,Colon,68.06976744186046,24.36676668231893,ssp245,2041_2070,ensemble,beans
0,03,Comayagua,70.73333333333333,10.220174451151301,ssp245,2041_2070,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp245,2041_2070,ensemble,beans
0,05,Cortés,73.152,13.43610419727385,ssp245,2041_2070,ensemble,beans
0,07,El Paraíso,71.2638036809816,10.174748136560455,ssp245,2041_2070,ensemble,beans
0,08,Francisco Morazán,61.411458333333336,9.934025805613613,ssp245,2041_2070,ensemble,beans
0,09,Gracias a Dios,64.54304635761589,24.81500696860985,ssp245,2041_2070,ensemble,beans
0,10,Intibucá,54.0703125,10.968836248770593,ssp245,2041_2070,ensemble,beans
0,12,La Paz,57.74418604651163,4.600773561123774,ssp245,2041_2070,ensemble,beans
0,13,Lempira,60.67045454545455,7.8887457104597765,ssp245,2041_2070,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp245,2041_2070,ensemble,beans
0,15,Olancho,73.43139841688654,13.352237008710507,ssp245,2041_2070,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp245,2041_2070,ensemble,beans
0,17,Valle,50.93650793650794,17.41635157233589,ssp245,2041_2070,ensemble,beans
0,18,Yoro,73.79566563467492,11.412680190865501,ssp245,2041_2070,ensemble,beans
0,01,Atlántida,43.22522522522522,17.48960292673505,ssp245,2041_2070,ensemble,cassava
0,06,Choluteca,49.02312138728324,19.02081420223385,ssp245,2041_2070,ensemble,cassava
0,02,Colon,36.71090047393365,12.950391113585486,ssp245,2041_2070,ensemble,cassava
0,03,Comayagua,44.41836734693877,17.87880027785031,ssp245,2041_2070,ensemble,cassava
0,04,Copán,34.87074829931973,9.951769479171968,ssp245,2041_2070,ensemble,cassava
0,05,Cortés,36.99300699300699,17.971032053165317,ssp245,2041_2070,ensemble,cassava
0,07,El Paraíso,47.22188449848024,14.551742125267216,ssp245,2041_2070,ensemble,cassava
0,08,Francisco Morazán,38.093023255813954,16.927314681685115,ssp245,2041_2070,ensemble,cassava
0,09,Gracias a Dios,43.996688741721854,22.31034837613944,ssp245,2041_2070,ensemble,cassava
0,10,Intibucá,33.55118110236221,14.451498389150219,ssp245,2041_2070,ensemble,cassava
0,12,La Paz,35.51724137931034,15.259338251846467,ssp245,2041_2070,ensemble,cassava
0,13,Lempira,35.375,13.413707795318258,ssp245,2041_2070,ensemble,cassava
0,14,Ocotepeque,22.581818181818182,8.234497079285433,ssp245,2041_2070,ensemble,cassava
0,15,Olancho,39.8311345646438,12.28328686385617,ssp245,2041_2070,ensemble,cassava
0,16,Santa Bárbara,39.257777777777775,5.155816085371242,ssp245,2041_2070,ensemble,cassava
0,17,Valle,58.275862068965516,17.765515902762854,ssp245,2041_2070,ensemble,cassava
0,18,Yoro,38.67283950617284,10.804851589130257,ssp245,2041_2070,ensemble,cassava
0,01,Atlántida,28.87719298245614,17.665081202050516,ssp245,2041_2070,ensemble,coffeearabica
0,06,Choluteca,25.731182795698924,13.666645516594887,ssp245,2041_2070,ensemble,coffeearabica
0,02,Colon,17.511111111111113,9.499993502271982,ssp245,2041_2070,ensemble,coffeearabica
0,03,Comayagua,38.743718592964825,18.15122538995621,ssp245,2041_2070,ensemble,coffeearabica
0,04,Copán,35.41958041958042,15.6957134531366,ssp245,2041_2070,ensemble,coffeearabica
0,05,Cortés,23.006993006993007,14.985539184970515,ssp245,2041_2070,ensemble,coffeearabica
0,07,El Paraíso,36.13636363636363,14.946050824940613,ssp245,2041_2070,ensemble,coffeearabica
0,08,Francisco Morazán,38.98966408268734,17.922165815987153,ssp245,2041_2070,ensemble,coffeearabica
0,09,Gracias a Dios,2.880794701986755,5.85410610672937,ssp245,2041_2070,ensemble,coffeearabica
0,10,Intibucá,37.15625,17.52205641291855,ssp245,2041_2070,ensemble,coffeearabica
0,12,La Paz,39.76136363636363,20.28545959222439,ssp245,2041_2070,ensemble,coffeearabica
0,13,Lempira,41.402234636871505,22.088830199614545,ssp245,2041_2070,ensemble,coffeearabica
0,14,Ocotepeque,40.7962962962963,19.95028973114558,ssp245,2041_2070,ensemble,coffeearabica
0,15,Olancho,30.08707124010554,13.139813078139051,ssp245,2041_2070,ensemble,coffeearabica
0,16,Santa Bárbara,27.41777777777778,6.969370731641539,ssp245,2041_2070,ensemble,coffeearabica
0,17,Valle,25.80952380952381,13.785035759270041,ssp245,2041_2070,ensemble,coffeearabica
0,18,Yoro,32.089506172839506,14.052415582623224,ssp245,2041_2070,ensemble,coffeearabica
0,01,Atlántida,69.53846153846153,7.513990895096801,ssp245,2041_2070,ensemble,maize
0,06,Choluteca,73.26011560693641,14.553329237468295,ssp245,2041_2070,ensemble,maize
0,02,Colon,71.72020725388602,9.154089997788736,ssp245,2041_2070,ensemble,maize
0,03,Comayagua,70.67336683417085,15.74287249497597,ssp245,2041_2070,ensemble,maize
0,04,Copán,75.3006993006993,5.827394870738555,ssp245,2041_2070,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp245,2041_2070,ensemble,maize
0,07,El Paraíso,67.40729483282675,8.307798821198014,ssp245,2041_2070,ensemble,maize
0,08,Francisco Morazán,71.68217054263566,10.36839599932517,ssp245,2041_2070,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp245,2041_2070,ensemble,maize
0,10,Intibucá,60.51968503937008,24.780246893872388,ssp245,2041_2070,ensemble,maize
0,12,La Paz,68.79310344827586,16.32369262585281,ssp245,2041_2070,ensemble,maize
0,13,Lempira,74.44318181818181,11.859842435854945,ssp245,2041_2070,ensemble,maize
0,14,Ocotepeque,72.76363636363637,10.612109097824629,ssp245,2041_2070,ensemble,maize
0,15,Olancho,64.90633245382585,16.521048763571685,ssp245,2041_2070,ensemble,maize
0,16,Santa Bárbara,60.666666666666664,27.958222801569885,ssp245,2041_2070,ensemble,maize
0,17,Valle,72.68333333333334,17.31809426261703,ssp245,2041_2070,ensemble,maize
0,18,Yoro,65.92569659442725,14.043962015642151,ssp245,2041_2070,ensemble,maize
0,01,Atlántida,41.93913043478261,21.32615742575779,ssp245,2051_2080,ensemble,banana
0,06,Choluteca,28.591397849462364,19.303872562143567,ssp245,2051_2080,ensemble,banana
0,02,Colon,31.893333333333334,14.851178778504794,ssp245,2051_2080,ensemble,banana
0,03,Comayagua,38.155,13.309807474189851,ssp245,2051_2080,ensemble,banana
0,04,Copán,37.76190476190476,10.685569984595656,ssp245,2051_2080,ensemble,banana
0,05,Cortés,35.97202797202797,18.745234939852487,ssp245,2051_2080,ensemble,banana
0,07,El Paraíso,24.94242424242424,11.186830198077757,ssp245,2051_2080,ensemble,banana
0,08,Francisco Morazán,25.85529715762274,15.860983335012929,ssp245,2051_2080,ensemble,banana
0,09,Gracias a Dios,55.876363636363635,22.725219980024306,ssp245,2051_2080,ensemble,banana
0,10,Intibucá,34.2890625,10.434432441253993,ssp245,2051_2080,ensemble,banana
0,12,La Paz,29.863636363636363,11.523870303715652,ssp245,2051_2080,ensemble,banana
0,13,Lempira,36.44692737430167,12.28848891575829,ssp245,2051_2080,ensemble,banana
0,14,Ocotepeque,36.30909090909091,13.4999969390875,ssp245,2051_2080,ensemble,banana
0,15,Olancho,29.445910290237467,9.74796388467691,ssp245,2051_2080,ensemble,banana
0,16,Santa Bárbara,36.80888888888889,4.779949893843484,ssp245,2051_2080,ensemble,banana
0,17,Valle,27.825396825396826,15.493510861350424,ssp245,2051_2080,ensemble,banana
0,18,Yoro,38.05864197530864,12.307516247418091,ssp245,2051_2080,ensemble,banana
0,01,Atlántida,71.4952380952381,11.383466548358474,ssp245,2051_2080,ensemble,beans
0,06,Choluteca,50.10752688172043,17.60618315483329,ssp245,2051_2080,ensemble,beans
0,02,Colon,65.12727272727273,25.621762444137243,ssp245,2051_2080,ensemble,beans
0,03,Comayagua,68.08080808080808,13.61607544258317,ssp245,2051_2080,ensemble,beans
0,04,Copán,73.77241379310345,12.60418366645539,ssp245,2051_2080,ensemble,beans
0,05,Cortés,65.28467153284672,23.74528732501638,ssp245,2051_2080,ensemble,beans
0,07,El Paraíso,66.19090909090909,12.315175748604169,ssp245,2051_2080,ensemble,beans
0,08,Francisco Morazán,56.674418604651166,10.48525194656331,ssp245,2051_2080,ensemble,beans
0,09,Gracias a Dios,63.81456953642384,24.52877860354218,ssp245,2051_2080,ensemble,beans
0,10,Intibucá,53.6953125,10.911976357532295,ssp245,2051_2080,ensemble,beans
0,12,La Paz,54.63636363636363,9.432995545354492,ssp245,2051_2080,ensemble,beans
0,13,Lempira,58.597765363128495,11.0521969064486,ssp245,2051_2080,ensemble,beans
0,14,Ocotepeque,62.46296296296296,7.607776145991491,ssp245,2051_2080,ensemble,beans
0,15,Olancho,69.4934036939314,12.803336214837563,ssp245,2051_2080,ensemble,beans
0,16,Santa Bárbara,65.52888888888889,20.532690706634654,ssp245,2051_2080,ensemble,beans
0,17,Valle,48.46031746031746,16.59396084143733,ssp245,2051_2080,ensemble,beans
0,18,Yoro,70.17901234567901,11.80834833423217,ssp245,2051_2080,ensemble,beans
0,01,Atlántida,47.19230769230769,14.466191968143224,ssp245,2051_2080,ensemble,cassava
0,06,Choluteca,42.134408602150536,20.333197573794923,ssp245,2051_2080,ensemble,cassava
0,02,Colon,40.4559585492228,6.9847634501277405,ssp245,2051_2080,ensemble,cassava
0,03,Comayagua,42.335,16.530964127963017,ssp245,2051_2080,ensemble,cassava
0,04,Copán,37.074829931972786,10.331306649205628,ssp245,2051_2080,ensemble,cassava
0,05,Cortés,43.096,12.167118968761669,ssp245,2051_2080,ensemble,cassava
0,07,El Paraíso,43.38181818181818,13.12595057557344,ssp245,2051_2080,ensemble,cassava
0,08,Francisco Morazán,37.45219638242894,14.820359767946135,ssp245,2051_2080,ensemble,cassava
0,09,Gracias a Dios,48.06976744186046,24.500426118995605,ssp245,2051_2080,ensemble,cassava
0,10,Intibucá,33.3359375,13.332454143783647,ssp245,2051_2080,ensemble,cassava
0,12,La Paz,34.61363636363637,13.795941282412326,ssp245,2051_2080,ensemble,cassava
0,13,Lempira,35.02793296089386,13.131237083666607,ssp245,2051_2080,ensemble,cassava
0,14,Ocotepeque,24.563636363636363,9.220064358607239,ssp245,2051_2080,ensemble,cassava
0,15,Olancho,37.67018469656992,10.894646973792463,ssp245,2051_2080,ensemble,cassava
0,16,Santa Bárbara,39.84888888888889,5.032720590615962,ssp245,2051_2080,ensemble,cassava
0,17,Valle,47.38095238095238,20.60700187016776,ssp245,2051_2080,ensemble,cassava
0,18,Yoro,39.204334365325074,10.23145667397764,ssp245,2051_2080,ensemble,cassava
0,01,Atlántida,27.62608695652174,17.1055347613192,ssp245,2051_2080,ensemble,coffeearabica
0,06,Choluteca,14.102150537634408,14.371989472466687,ssp245,2051_2080,ensemble,coffeearabica
0,02,Colon,16.786666666666665,9.06219497570968,ssp245,2051_2080,ensemble,coffeearabica
0,03,Comayagua,34.3,17.050806432541542,ssp245,2051_2080,ensemble,coffeearabica
0,04,Copán,32.31292517006803,14.887241819571564,ssp245,2051_2080,ensemble,coffeearabica
0,05,Cortés,21.972027972027973,14.499551020752794,ssp245,2051_2080,ensemble,coffeearabica
0,07,El Paraíso,12.833333333333334,11.372459201194273,ssp245,2051_2080,ensemble,coffeearabica
0,08,Francisco Morazán,18.29198966408269,17.83646680925399,ssp245,2051_2080,ensemble,coffeearabica
0,09,Gracias a Dios,21.986754966887418,13.968027234867439,ssp245,2051_2080,ensemble,coffeearabica
0,10,Intibucá,34.1484375,16.187422704328004,ssp245,2051_2080,ensemble,coffeearabica
0,12,La Paz,26.272727272727273,17.966336749553236,ssp245,2051_2080,ensemble,coffeearabica
0,13,Lempira,38.452513966480446,20.031587676795787,ssp245,2051_2080,ensemble,coffeearabica
0,14,Ocotepeque,37.38181818181818,19.605649379791167,ssp245,2051_2080,ensemble,coffeearabica
0,15,Olancho,20.941952506596305,11.332667301505404,ssp245,2051_2080,ensemble,coffeearabica
0,16,Santa Bárbara,26.61777777777778,6.598022898781082,ssp245,2051_2080,ensemble,coffeearabica
0,17,Valle,13.126984126984127,9.544369342319333,ssp245,2051_2080,ensemble,coffeearabica
0,18,Yoro,30.253086419753085,13.001097640458253,ssp245,2051_2080,ensemble,coffeearabica
0,01,Atlántida,65.8425925925926,15.02538718120536,ssp245,2051_2080,ensemble,maize
0,06,Choluteca,65.68817204301075,22.547430769224725,ssp245,2051_2080,ensemble,maize
0,02,Colon,60.527272727272724,24.13021835824386,ssp245,2051_2080,ensemble,maize
0,03,Comayagua,67.97,16.015589280447973,ssp245,2051_2080,ensemble,maize
0,04,Copán,72.52413793103449,10.272885474927433,ssp245,2051_2080,ensemble,maize
0,05,Cortés,63.7956204379562,24.650295355459882,ssp245,2051_2080,ensemble,maize
0,07,El Paraíso,64.60909090909091,8.691440011677237,ssp245,2051_2080,ensemble,maize
0,08,Francisco Morazán,68.28682170542636,10.280706547107835,ssp245,2051_2080,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp245,2051_2080,ensemble,maize
0,10,Intibucá,58.921875,24.46285748812626,ssp245,2051_2080,ensemble,maize
0,12,La Paz,66.45454545454545,17.25471548915166,ssp245,2051_2080,ensemble,maize
0,13,Lempira,71.54748603351955,14.558367666018293,ssp245,2051_2080,ensemble,maize
0,14,Ocotepeque,72.89090909090909,10.506574093088275,ssp245,2051_2080,ensemble,maize
0,15,Olancho,62.34828496042216,15.877418489885768,ssp245,2051_2080,ensemble,maize
0,16,Santa Bárbara,59.44444444444444,27.646784466878326,ssp245,2051_2080,ensemble,maize
0,17,Valle,66.39682539682539,21.959226055795174,ssp245,2051_2080,ensemble,maize
0,18,Yoro,62.91358024691358,14.047711936063545,ssp245,2051_2080,ensemble,maize
0,01,Atlántida,45.125,21.051435733188637,ssp370,2021_2050,ensemble,banana
0,06,Choluteca,42.83870967741935,21.079363767194,ssp370,2021_2050,ensemble,banana
0,02,Colon,39.26262626262626,10.146986275563894,ssp370,2021_2050,ensemble,banana
0,03,Comayagua,43.32,16.2498492300698,ssp370,2021_2050,ensemble,banana
0,04,Copán,38.17006802721088,11.233074433113229,ssp370,2021_2050,ensemble,banana
0,05,Cortés,43.76190476190476,15.079908093815222,ssp370,2021_2050,ensemble,banana
0,07,El Paraíso,45.339393939393936,15.650925800749595,ssp370,2021_2050,ensemble,banana
0,08,Francisco Morazán,40.39018087855297,15.53923788095064,ssp370,2021_2050,ensemble,banana
0,09,Gracias a Dios,48.85382059800664,25.57794212357173,ssp370,2021_2050,ensemble,banana
0,10,Intibucá,34.453125,13.348606771284222,ssp370,2021_2050,ensemble,banana
0,12,La Paz,37.28409090909091,12.49813519147808,ssp370,2021_2050,ensemble,banana
0,13,Lempira,38.6536312849162,13.056500583393735,ssp370,2021_2050,ensemble,banana
0,14,Ocotepeque,30.254545454545454,12.244803249198014,ssp370,2021_2050,ensemble,banana
0,15,Olancho,38.88522427440633,11.656529900860214,ssp370,2021_2050,ensemble,banana
0,16,Santa Bárbara,39.13333333333333,5.43241300999023,ssp370,2021_2050,ensemble,banana
0,17,Valle,49.23809523809524,21.684398814065325,ssp370,2021_2050,ensemble,banana
0,18,Yoro,41.256965944272444,12.061205088791363,ssp370,2021_2050,ensemble,banana
0,01,Atlántida,73.62135922330097,5.456120647625386,ssp370,2021_2050,ensemble,beans
0,06,Choluteca,52.876344086021504,18.584326254487078,ssp370,2021_2050,ensemble,beans
0,02,Colon,68.91121495327103,24.170472551932075,ssp370,2021_2050,ensemble,beans
0,03,Comayagua,70.73333333333333,10.220174451151301,ssp370,2021_2050,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp370,2021_2050,ensemble,beans
0,05,Cortés,73.152,13.43610419727385,ssp370,2021_2050,ensemble,beans
0,07,El Paraíso,71.28834355828221,10.1602038083879,ssp370,2021_2050,ensemble,beans
0,08,Francisco Morazán,61.549479166666664,9.883574849823619,ssp370,2021_2050,ensemble,beans
0,09,Gracias a Dios,65.49668874172185,25.167353543823534,ssp370,2021_2050,ensemble,beans
0,10,Intibucá,54.1640625,10.981360161477891,ssp370,2021_2050,ensemble,beans
0,12,La Paz,57.74418604651163,4.600773561123774,ssp370,2021_2050,ensemble,beans
0,13,Lempira,60.67045454545455,7.8887457104597765,ssp370,2021_2050,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp370,2021_2050,ensemble,beans
0,15,Olancho,73.80738786279683,13.411976229077927,ssp370,2021_2050,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp370,2021_2050,ensemble,beans
0,17,Valle,52.15873015873016,17.921527667669928,ssp370,2021_2050,ensemble,beans
0,18,Yoro,73.86996904024768,11.38688326652018,ssp370,2021_2050,ensemble,beans
0,01,Atlántida,41.62280701754386,18.34962132162319,ssp370,2021_2050,ensemble,cassava
0,06,Choluteca,48.76300578034682,19.400447411114303,ssp370,2021_2050,ensemble,cassava
0,02,Colon,34.96818181818182,14.543786125903841,ssp370,2021_2050,ensemble,cassava
0,03,Comayagua,41.96938775510204,18.20487380448986,ssp370,2021_2050,ensemble,cassava
0,04,Copán,30.435374149659864,9.001940854378367,ssp370,2021_2050,ensemble,cassava
0,05,Cortés,36.29370629370629,17.663059380610353,ssp370,2021_2050,ensemble,cassava
0,07,El Paraíso,44.551515151515154,14.749178122189502,ssp370,2021_2050,ensemble,cassava
0,08,Francisco Morazán,34.38501291989664,16.0496349846147,ssp370,2021_2050,ensemble,cassava
0,09,Gracias a Dios,43.4271523178808,22.014135837205114,ssp370,2021_2050,ensemble,cassava
0,10,Intibucá,31.41732283464567,14.937898188219268,ssp370,2021_2050,ensemble,cassava
0,12,La Paz,33.35632183908046,15.809917599946854,ssp370,2021_2050,ensemble,cassava
0,13,Lempira,32.69318181818182,13.343246465522153,ssp370,2021_2050,ensemble,cassava
0,14,Ocotepeque,20.2,7.151350794207916,ssp370,2021_2050,ensemble,cassava
0,15,Olancho,38.24142480211082,12.727238944977465,ssp370,2021_2050,ensemble,cassava
0,16,Santa Bárbara,36.85777777777778,5.485920924973466,ssp370,2021_2050,ensemble,cassava
0,17,Valle,58.91379310344828,17.716429626643585,ssp370,2021_2050,ensemble,cassava
0,18,Yoro,35.78703703703704,11.329834094264863,ssp370,2021_2050,ensemble,cassava
0,01,Atlántida,30.594594594594593,18.11095849557497,ssp370,2021_2050,ensemble,coffeearabica
0,06,Choluteca,28.241935483870968,15.00897812014167,ssp370,2021_2050,ensemble,coffeearabica
0,02,Colon,19.066666666666666,10.073948800964022,ssp370,2021_2050,ensemble,coffeearabica
0,03,Comayagua,39.8391959798995,18.53190299184842,ssp370,2021_2050,ensemble,coffeearabica
0,04,Copán,35.51748251748252,15.674063537837144,ssp370,2021_2050,ensemble,coffeearabica
0,05,Cortés,24.51048951048951,15.920636707963439,ssp370,2021_2050,ensemble,coffeearabica
0,07,El Paraíso,36.6838905775076,15.005685307587145,ssp370,2021_2050,ensemble,coffeearabica
0,08,Francisco Morazán,39.77461139896373,18.06933904297624,ssp370,2021_2050,ensemble,coffeearabica
0,09,Gracias a Dios,2.2317880794701987,5.46687036952669,ssp370,2021_2050,ensemble,coffeearabica
0,10,Intibucá,37.7421875,17.439738249608098,ssp370,2021_2050,ensemble,coffeearabica
0,12,La Paz,40.5,20.733701156242308,ssp370,2021_2050,ensemble,coffeearabica
0,13,Lempira,42.13966480446928,22.196369472612833,ssp370,2021_2050,ensemble,coffeearabica
0,14,Ocotepeque,40.14545454545455,20.58279792078652,ssp370,2021_2050,ensemble,coffeearabica
0,15,Olancho,30.945910290237467,13.292566530317929,ssp370,2021_2050,ensemble,coffeearabica
0,16,Santa Bárbara,28.204444444444444,7.1686340107615285,ssp370,2021_2050,ensemble,coffeearabica
0,17,Valle,30.063492063492063,15.721659325035532,ssp370,2021_2050,ensemble,coffeearabica
0,18,Yoro,33.00308641975309,13.99922803356462,ssp370,2021_2050,ensemble,coffeearabica
0,01,Atlántida,69.52884615384616,7.5101940090289565,ssp370,2021_2050,ensemble,maize
0,06,Choluteca,73.32369942196532,14.555826919036106,ssp370,2021_2050,ensemble,maize
0,02,Colon,71.72020725388602,9.154089997788736,ssp370,2021_2050,ensemble,maize
0,03,Comayagua,71.77551020408163,13.109453367583052,ssp370,2021_2050,ensemble,maize
0,04,Copán,73.7448275862069,10.394149090478791,ssp370,2021_2050,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp370,2021_2050,ensemble,maize
0,07,El Paraíso,67.68085106382979,8.307445183466351,ssp370,2021_2050,ensemble,maize
0,08,Francisco Morazán,71.71059431524547,10.450768867936326,ssp370,2021_2050,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp370,2021_2050,ensemble,maize
0,10,Intibucá,59.75590551181102,24.711155482542914,ssp370,2021_2050,ensemble,maize
0,12,La Paz,68.50574712643679,16.439281218184014,ssp370,2021_2050,ensemble,maize
0,13,Lempira,73.49431818181819,11.998578116087392,ssp370,2021_2050,ensemble,maize
0,14,Ocotepeque,71.21818181818182,10.438897380106612,ssp370,2021_2050,ensemble,maize
0,15,Olancho,65.11873350923483,16.597489795908558,ssp370,2021_2050,ensemble,maize
0,16,Santa Bárbara,60.60888888888889,27.930038168587696,ssp370,2021_2050,ensemble,maize
0,17,Valle,76.39655172413794,11.189495774859584,ssp370,2021_2050,ensemble,maize
0,18,Yoro,65.81424148606811,14.066279913914949,ssp370,2021_2050,ensemble,maize
0,01,Atlántida,45.151785714285715,21.089608909462537,ssp370,2031_2060,ensemble,banana
0,06,Choluteca,42.795698924731184,21.085876198278758,ssp370,2031_2060,ensemble,banana
0,02,Colon,37.43478260869565,12.732640842619302,ssp370,2031_2060,ensemble,banana
0,03,Comayagua,43.915,15.942326524067935,ssp370,2031_2060,ensemble,banana
0,04,Copán,39.605442176870746,11.847418745318688,ssp370,2031_2060,ensemble,banana
0,05,Cortés,43.80952380952381,15.100044300215835,ssp370,2031_2060,ensemble,banana
0,07,El Paraíso,44.7,15.492451729989693,ssp370,2031_2060,ensemble,banana
0,08,Francisco Morazán,41.666666666666664,15.372884615300697,ssp370,2031_2060,ensemble,banana
0,09,Gracias a Dios,49.07641196013289,25.74260804296147,ssp370,2031_2060,ensemble,banana
0,10,Intibucá,36.71875,12.447977684648217,ssp370,2031_2060,ensemble,banana
0,12,La Paz,39.15909090909091,12.611220079787143,ssp370,2031_2060,ensemble,banana
0,13,Lempira,40.832402234636874,13.158460979407401,ssp370,2031_2060,ensemble,banana
0,14,Ocotepeque,34.27272727272727,13.44680366948294,ssp370,2031_2060,ensemble,banana
0,15,Olancho,38.95514511873351,11.248129421386464,ssp370,2031_2060,ensemble,banana
0,16,Santa Bárbara,39.96888888888889,5.290991178817158,ssp370,2031_2060,ensemble,banana
0,17,Valle,49.23809523809524,21.684398814065325,ssp370,2031_2060,ensemble,banana
0,18,Yoro,42.037151702786375,12.244105700088632,ssp370,2031_2060,ensemble,banana
0,01,Atlántida,72.91346153846153,9.00545836287325,ssp370,2031_2060,ensemble,beans
0,06,Choluteca,52.02150537634409,18.240613137345882,ssp370,2031_2060,ensemble,beans
0,02,Colon,68.09302325581395,24.37670824400646,ssp370,2031_2060,ensemble,beans
0,03,Comayagua,70.73333333333333,10.220174451151301,ssp370,2031_2060,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp370,2031_2060,ensemble,beans
0,05,Cortés,73.152,13.43610419727385,ssp370,2031_2060,ensemble,beans
0,07,El Paraíso,71.17484662576688,9.964820596295432,ssp370,2031_2060,ensemble,beans
0,08,Francisco Morazán,61.5,9.872098729922293,ssp370,2031_2060,ensemble,beans
0,09,Gracias a Dios,64.62582781456953,24.82046251410438,ssp370,2031_2060,ensemble,beans
0,10,Intibucá,54.1640625,10.981360161477891,ssp370,2031_2060,ensemble,beans
0,12,La Paz,57.74418604651163,4.600773561123774,ssp370,2031_2060,ensemble,beans
0,13,Lempira,60.67045454545455,7.8887457104597765,ssp370,2031_2060,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp370,2031_2060,ensemble,beans
0,15,Olancho,73.26253298153034,13.280650114457218,ssp370,2031_2060,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp370,2031_2060,ensemble,beans
0,17,Valle,51.06349206349206,17.45822498284188,ssp370,2031_2060,ensemble,beans
0,18,Yoro,73.91640866873065,11.294912829809263,ssp370,2031_2060,ensemble,beans
0,01,Atlántida,42.828828828828826,17.26835040342259,ssp370,2031_2060,ensemble,cassava
0,06,Choluteca,49.16763005780347,19.029356500792165,ssp370,2031_2060,ensemble,cassava
0,02,Colon,36.62559241706161,12.925858905330479,ssp370,2031_2060,ensemble,cassava
0,03,Comayagua,43.91836734693877,17.992727254897684,ssp370,2031_2060,ensemble,cassava
0,04,Copán,34.35374149659864,9.753982421351452,ssp370,2031_2060,ensemble,cassava
0,05,Cortés,36.49650349650349,17.762565384347063,ssp370,2031_2060,ensemble,cassava
0,07,El Paraíso,46.9483282674772,14.567119737562106,ssp370,2031_2060,ensemble,cassava
0,08,Francisco Morazán,37.90439276485788,16.931955517733954,ssp370,2031_2060,ensemble,cassava
0,09,Gracias a Dios,43.950331125827816,22.243255914213414,ssp370,2031_2060,ensemble,cassava
0,10,Intibucá,33.10236220472441,14.473888868818843,ssp370,2031_2060,ensemble,cassava
0,12,La Paz,35.05747126436781,15.450593353810282,ssp370,2031_2060,ensemble,cassava
0,13,Lempira,35.00568181818182,13.279126288640734,ssp370,2031_2060,ensemble,cassava
0,14,Ocotepeque,22.4,8.125381109942978,ssp370,2031_2060,ensemble,cassava
0,15,Olancho,39.60949868073879,12.291340861388663,ssp370,2031_2060,ensemble,cassava
0,16,Santa Bárbara,38.666666666666664,5.1965800719746875,ssp370,2031_2060,ensemble,cassava
0,17,Valle,58.91379310344828,17.716429626643585,ssp370,2031_2060,ensemble,cassava
0,18,Yoro,37.885802469135804,10.898914700097157,ssp370,2031_2060,ensemble,cassava
0,01,Atlántida,28.912280701754387,17.889799800547312,ssp370,2031_2060,ensemble,coffeearabica
0,06,Choluteca,26.236559139784948,13.81280211032416,ssp370,2031_2060,ensemble,coffeearabica
0,02,Colon,17.813333333333333,9.604202783735415,ssp370,2031_2060,ensemble,coffeearabica
0,03,Comayagua,39.02010050251256,18.185244390926904,ssp370,2031_2060,ensemble,coffeearabica
0,04,Copán,35.43356643356643,15.711364841497684,ssp370,2031_2060,ensemble,coffeearabica
0,05,Cortés,23.48951048951049,15.28007392655346,ssp370,2031_2060,ensemble,coffeearabica
0,07,El Paraíso,36.084848484848486,14.927463427219728,ssp370,2031_2060,ensemble,coffeearabica
0,08,Francisco Morazán,39.373056994818654,17.927623617820732,ssp370,2031_2060,ensemble,coffeearabica
0,09,Gracias a Dios,3.119205298013245,6.241738542321395,ssp370,2031_2060,ensemble,coffeearabica
0,10,Intibucá,37.4921875,17.450374321625418,ssp370,2031_2060,ensemble,coffeearabica
0,12,La Paz,39.96590909090909,20.39967071015227,ssp370,2031_2060,ensemble,coffeearabica
0,13,Lempira,41.687150837988824,22.28741665254829,ssp370,2031_2060,ensemble,coffeearabica
0,14,Ocotepeque,41.111111111111114,19.89943854285813,ssp370,2031_2060,ensemble,coffeearabica
0,15,Olancho,30.12137203166227,13.167323519668635,ssp370,2031_2060,ensemble,coffeearabica
0,16,Santa Bárbara,27.746666666666666,7.037853208029972,ssp370,2031_2060,ensemble,coffeearabica
